t,year,earth_arrivals_tons,rocket_arrivals_tons,elevator_arrivals_tons,rocket_trips,isru_production_tons,total_supply_tons,isru_share,cumulative_city_tons,capacity_tpy
188,2065.6666666666665,25187.73400312459,25187.73400312459,0.0,111.0,90778.96115919233,115966.69516231693,0.7828020021794215,18240170.260901954,1089347.533910308
189,2065.75,25210.8962052572,25210.8962052572,0.0,111.0,100843.58482102878,126054.48102628598,0.7999999999999999,18366224.74192824,1210123.0178523455
190,2065.8333333333335,25233.8699432922,25233.8699432922,0.0,111.0,100935.4797731688,126169.349716461,0.8,18492394.0916447,1211225.7572780256
191,2065.9166666666665,25256.656373410988,25256.656373410988,0.0,111.0,101026.62549364394,126283.28186705493,0.7999999999999999,18618677.373511754,1212319.5059237273
192,2066.0,25506.997702512544,25506.997702512544,0.0,112.0,102027.99081005016,127534.9885125627,0.8,18746212.36202432,1224335.889720602
193,2066.0833333333335,25529.614923878933,25529.614923878933,0.0,112.0,102118.45969551572,127648.07461939465,0.7999999999999999,18873860.436643712,1225421.5163461887
194,2066.1666666666665,25552.046647865074,25552.046647865074,0.0,112.0,102208.18659146028,127760.23323932536,0.7999999999999999,19001620.66988304,1226498.2390975235
195,2066.25,25574.29403937799,25574.29403937799,0.0,112.0,112438.27499707004,138012.56903644803,0.814695906192254,19129492.140079927,1349259.2999648405
196,2066.3333333333335,25596.358262539594,25596.358262539594,0.0,112.0,92244.3342106003,117840.69247313989,0.7827884602055107,19257473.931392625,1106932.0105272036
197,2066.4166666666665,25618.24048054773,25618.24048054773,0.0,112.0,102472.96192219092,128091.20240273865,0.8,19385565.133795362,1229675.5430662911
198,2066.5,25639.941855539975,25639.941855539975,0.0,112.0,102559.7674221599,128199.70927769988,0.8,19513764.843073063,1230717.2090659188
199,2066.5833333333335,25661.463548459098,25661.463548459098,0.0,112.0,102645.85419383639,128307.31774229549,0.8,19642072.16081536,1231750.2503260367
200,2066.6666666666665,25682.806718922275,25682.806718922275,0.0,112.0,102731.22687568908,128414.03359461136,0.7999999999999999,19770486.19440997,1232774.7225082691
201,2066.75,25703.972525092944,25703.972525092944,0.0,112.0,113013.16864916246,138717.1411742554,0.814702261685138,19899006.057035435,1356158.0237899495
202,2066.8333333333335,25724.9621235543,25724.9621235543,0.0,112.0,93084.91755227782,118809.87967583213,0.7834779212491099,20027630.867653206,1117019.0106273338
203,2066.9166666666665,25975.649675161298,25975.649675161298,0.0,113.0,103520.25109379386,129495.90076895517,0.7994094830730842,20157509.116029013,1242243.0131255265
204,2067.0,25996.474612501774,25996.474612501774,0.0,113.0,103985.89845000708,129982.37306250885,0.8,20287491.489091523,1247830.781400085
205,2067.0833333333335,26017.125258785643,26017.125258785643,0.0,113.0,104068.50103514257,130085.62629392822,0.8,20417577.11538545,1248822.0124217109
206,2067.1666666666665,26037.602773329774,26037.602773329774,0.0,113.0,104150.41109331908,130188.01386664886,0.7999999999999999,20547765.1292521,1249804.933119829
207,2067.25,26057.908313261883,26057.908313261883,0.0,113.0,104231.63325304753,130289.54156630942,0.8,20678054.670818407,1250779.5990365704
208,2067.3333333333335,26078.04303340839,26078.04303340839,0.0,113.0,104312.17213363355,130390.21516704194,0.7999999999999999,20808444.88598545,1251746.0656036027
209,2067.4166666666665,26098.008086185888,26098.008086185888,0.0,113.0,104392.03234474355,130490.04043092944,0.8,20938934.92641638,1252704.3881369226
210,2067.5,26117.804621494997,26117.804621494997,0.0,113.0,104471.21848597997,130589.02310747498,0.7999999999999999,21069523.949523855,1253654.6218317598
211,2067.5833333333335,26137.433786615737,26137.433786615737,0.0,113.0,104579.90098894312,130717.33477555885,0.800046154310799,21200211.118456934,1254958.8118673177
212,2067.6666666666665,26156.896726106275,26156.896726106275,0.0,113.0,115042.85837070015,141199.75509680642,0.814752534746444,21330995.602087464,1380514.3004484018
213,2067.75,26176.194581704112,26176.194581704112,0.0,113.0,94259.3410180612,120435.53559976531,0.7826538948712483,21461876.574995987,1131112.0922167343
214,2067.8333333333335,26195.328492228637,26195.328492228637,0.0,113.0,104781.31396891453,130976.64246114317,0.7999999999999999,21592853.21745713,1257375.7676269745
215,2067.9166666666665,26446.28454564174,26446.28454564174,0.0,114.0,105785.13818256697,132231.4227282087,0.8,21725084.640185338,1269421.6581908036
216,2068.0,26465.260425422843,26465.260425422843,0.0,114.0,105861.04170169136,132326.3021271142,0.7999999999999999,21857410.942312453,1270332.5004202963
217,2068.0833333333335,26484.074337379116,26484.074337379116,0.0,114.0,105936.29734951645,132420.37168689555,0.8,21989831.313999347,1271235.5681941975
218,2068.1666666666665,26502.72741770404,26502.72741770404,0.0,114.0,116537.69920127015,143040.4266189742,0.814718621552346,22122344.95108787,1398452.390415242
219,2068.25,26521.220799194576,26521.220799194576,0.0,114.0,95558.09366632428,122079.31446551885,0.7827541798108191,22254951.05508384,1146697.1239958913
220,2068.3333333333335,26539.55561116666,26539.55561116666,0.0,114.0,106158.22244466662,132697.77805583327,0.8,22387648.833139673,1273898.6693359995
221,2068.4166666666665,26557.732979373894,26557.732979373894,0.0,114.0,106230.93191749556,132788.66489686945,0.8,22520437.49803654,1274771.1830099467
222,2068.5,26575.754025928418,26575.754025928418,0.0,114.0,106303.01610371366,132878.77012964207,0.8,22653316.268166184,1275636.1932445639
223,2068.5833333333335,26593.61986922295,26593.61986922295,0.0,114.0,106374.47947689178,132968.09934611473,0.7999999999999999,22786284.3675123,1276493.7537227015
224,2068.6666666666665,26611.331623855953,26611.331623855953,0.0,114.0,106445.3264954238,133056.65811927975,0.8,22919341.02563158,1277343.9179450856
225,2068.75,26628.89040055882,26628.89040055882,0.0,114.0,106515.56160223526,133144.45200279407,0.8,23052485.477634374,1278186.7392268232
226,2068.8333333333335,26646.297306124263,26646.297306124263,0.0,114.0,106585.18922449704,133231.4865306213,0.7999999999999999,23185716.964164995,1279022.2706939646
227,2068.9166666666665,26663.553443337656,26663.553443337656,0.0,114.0,106654.21377335061,133317.76721668825,0.8,23319034.73138168,1279850.5652802074
228,2069.0,26914.700787321824,26914.700787321824,0.0,115.0,117424.27987734575,144338.98066466756,0.8135313089826316,23453608.235318292,1409091.358528149
229,2069.0833333333335,26931.807433268554,26931.807433268554,0.0,115.0,97961.75300501574,124893.56043828429,0.784361921153038,23588267.272484634,1175541.036060189
230,2069.1666666666665,26948.76530079033,26948.76530079033,0.0,115.0,107795.06120316128,134743.82650395163,0.7999999999999998,23723011.098988585,1293540.7344379355
231,2069.25,26965.57548552074,26965.57548552074,0.0,115.0,107862.30194208295,134827.8774276037,0.7999999999999999,23857838.97641619,1294347.6233049955
232,2069.3333333333335,26982.239078732582,26982.239078732582,0.0,115.0,107928.95631493031,134911.1953936629,0.7999999999999999,23992750.171809852,1295147.475779164
233,2069.4166666666665,26998.757167280357,26998.757167280357,0.0,115.0,107995.02866912141,134993.78583640177,0.7999999999999999,24127743.957646254,1295940.344029457
234,2069.5,27015.130833544586,27015.130833544586,0.0,115.0,108060.52333417833,135075.6541677229,0.8,24262819.611813977,1296726.28001014
235,2069.5833333333335,27031.361155377184,27031.361155377184,0.0,115.0,108125.44462150872,135156.8057768859,0.7999999999999999,24397976.41759086,1297505.3354581047
236,2069.6666666666665,27047.44920604941,27047.44920604941,0.0,115.0,108189.79682419763,135237.24603024704,0.8,24533213.66362111,1298277.5618903716
237,2069.75,27063.396054201654,27063.396054201654,0.0,115.0,108253.5842168066,135316.98027100824,0.8,24668530.643892117,1299043.0106016793
238,2069.8333333333335,27079.202763794143,27079.202763794143,0.0,115.0,108316.81105517656,135396.0138189707,0.7999999999999999,24803926.65771109,1299801.7326621187
239,2069.9166666666665,27094.87039406017,27094.87039406017,0.0,115.0,108379.48157624065,135474.35197030084,0.7999999999999998,24939401.00968139,1300553.778914888
240,2070.0,27110.39999946107,27110.39999946107,0.0,115.0,118433.1794267277,145543.57942618878,0.8137300174535703,25074953.009678695,1421198.1531207324
241,2070.0833333333335,27125.792629642023,27125.792629642023,0.0,115.0,98511.59108968466,125637.38371932668,0.7840945757813541,25210581.972826906,1182139.093076216
242,2070.1666666666665,27377.05845399377,27377.05845399377,0.0,116.0,109508.23381597505,136885.29226996884,0.7999999999999998,25347467.265096873,1314098.8057917007
243,2070.25,27392.311757191954,27392.311757191954,0.0,116.0,109569.2470287678,136961.55878595976,0.7999999999999999,25484428.823882833,1314830.9643452137
244,2070.3333333333335,27407.43004083732,27407.43004083732,0.0,116.0,109629.72016334927,137037.1502041866,0.7999999999999999,25621465.974087022,1315556.6419601913
245,2070.4166666666665,27422.414343864093,27422.414343864093,0.0,116.0,109689.65737545637,137112.07171932046,0.8,25758578.04580634,1316275.8885054765
246,2070.5,27437.265700153355,27437.265700153355,0.0,116.0,109749.06280061342,137186.32850076677,0.8,25895764.374307107,1316988.753607361
247,2070.5833333333335,27451.985138498087,27451.985138498087,0.0,116.0,109807.94055399232,137259.92569249042,0.7999999999999998,26033024.2999996,1317695.286647908
248,2070.6666666666665,27466.573682570524,27466.573682570524,0.0,116.0,109866.29473028207,137332.86841285258,0.8,26170357.16841245,1318395.536763385
249,2070.75,27481.03235089093,27481.03235089093,0.0,116.0,109924.12940356371,137405.16175445463,0.8,26307762.330166906,1319089.5528427646
250,2070.8333333333335,27495.362156797164,27495.362156797164,0.0,116.0,109981.44862718864,137476.8107839858,0.8,26445239.140950892,1319777.3835262638
251,2070.9166666666665,27509.56410841635,27509.56410841635,0.0,116.0,110038.2564336654,137547.82054208175,0.8,26582786.961492974,1320459.0772039848
252,2071.0,27523.639208637986,27523.639208637986,0.0,116.0,121047.94670212429,148571.58591076228,0.8147449322835544,26720405.157536164,1452575.3604254916
253,2071.0833333333335,27537.58845508767,27537.58845508767,0.0,116.0,99196.96395277831,126734.55240786598,0.7827144379185222,26858093.099811602,1190363.5674333398
254,2071.1666666666665,27551.412840102977,27551.412840102977,0.0,116.0,110205.6513604119,137757.06420051487,0.8,26995850.164012115,1322467.8163249427
255,2071.25,27565.113350710588,27565.113350710588,0.0,116.0,110260.45340284235,137825.56675355294,0.8,27133675.73076567,1323125.4408341083
256,2071.3333333333335,27578.69096860408,27578.69096860408,0.0,116.0,110314.76387441631,137893.4548430204,0.8,27271569.18560869,1323777.1664929958
257,2071.4166666666665,27830.010003486794,27830.010003486794,0.0,117.0,111320.04001394717,139150.05001743397,0.8,27410719.235626124,1335840.480167366
258,2071.5,27843.45971439437,27843.45971439437,0.0,117.0,122457.64806155337,150301.10777594772,0.8147488057380102,27549936.534198094,1469491.7767386406
259,2071.5833333333335,27856.788411164027,27856.788411164027,0.0,117.0,100343.34444068017,128200.1328518442,0.7827085839032865,27689220.476253916,1204120.133288162
260,2071.6666666666665,27869.99706224281,27869.99706224281,0.0,117.0,111479.98824897125,139349.98531121406,0.8,27828570.46156513,1337759.858987655
261,2071.75,27883.086630608283,27883.086630608283,0.0,117.0,111532.34652243312,139415.4331530414,0.7999999999999999,27967985.89471817,1338388.1582691974
262,2071.8333333333335,27896.058073753582,27896.058073753582,0.0,117.0,122690.98594265364,150587.04401640722,0.8147512738830696,28107466.185086936,1472291.8313118438
263,2071.9166666666665,27908.912343674267,27908.912343674267,0.0,117.0,100528.89572705771,128437.80807073198,0.782704853322438,28247010.746805307,1206346.7487246925
264,2072.0,27921.65038685625,27921.65038685625,0.0,117.0,111686.60154742499,139608.25193428123,0.8,28386618.99873959,1340239.2185691
265,2072.0833333333335,27934.273144264258,27934.273144264258,0.0,117.0,111737.09257705703,139671.3657213213,0.8,28526290.36446091,1340845.1109246844
266,2072.1666666666665,27946.78155133197,27946.78155133197,0.0,117.0,111787.12620532788,139733.90775665984,0.8,28666024.27221757,1341445.5144639346
267,2072.25,27959.17653795325,27959.17653795325,0.0,117.0,111836.70615181299,139795.88268976624,0.8,28805820.15490734,1342040.473821756
268,2072.3333333333335,27971.459028473815,27971.459028473815,0.0,117.0,111885.83611389525,139857.29514236905,0.8,28945677.450049706,1342630.033366743
269,2072.4166666666665,27983.62994168445,27983.62994168445,0.0,117.0,123079.49093912254,151063.120880807,0.8147553831900222,29085595.59975813,1476953.8912694706
270,2072.5,27995.690190815378,27995.690190815378,0.0,117.0,100837.78959087675,128833.47978169213,0.7826986413915547,29225574.050712205,1210053.4750905212
271,2072.5833333333335,28007.640683530866,28007.640683530866,0.0,117.0,112087.48241905264,140095.12310258351,0.8000812586243812,29365612.25412986,1345049.7890286318
272,2072.6666666666665,28019.482321925458,28019.482321925458,0.0,117.0,112021.00960277262,140040.4919246981,0.7999187096758275,29505709.665739488,1344252.1152332716
273,2072.75,28031.216002521145,28031.216002521145,0.0,117.0,122484.67054550262,150515.88654802376,0.8137657316752577,29645865.745752092,1469816.0465460315
274,2072.8333333333335,28042.842616264857,28042.842616264857,0.0,117.0,101811.56392964136,129854.40654590621,0.7840439661448753,29786079.958833415,1221738.7671556964
275,2072.9166666666665,28294.14392928406,28294.14392928406,0.0,118.0,113176.57571713622,141470.71964642027,0.8,29927550.678479835,1358118.9086056347
276,2073.0,28305.656625078664,28305.656625078664,0.0,118.0,113222.62650031464,141528.2831253933,0.8,30069078.961605232,1358671.5180037757
277,2073.0833333333335,28317.06400086274,28317.06400086274,0.0,118.0,113268.25600345095,141585.3200043137,0.8,30210664.281609546,1359219.0720414114
278,2073.1666666666665,28328.36693270457,28328.36693270457,0.0,118.0,113313.46773081827,141641.83466352284,0.8,30352306.116273068,1359761.6127698193
279,2073.25,28339.56629105262,28339.56629105262,0.0,118.0,113358.26516421046,141697.83145526308,0.8,30494003.94772833,1360299.1819705255
280,2073.3333333333335,28350.662940738195,28350.662940738195,0.0,118.0,113402.65176295277,141753.31470369096,0.7999999999999999,30635757.26243202,1360831.8211554333
281,2073.4166666666665,28361.65774097947,28361.65774097947,0.0,118.0,113446.63096391785,141808.28870489734,0.7999999999999998,30777565.55113692,1361359.5715670143
282,2073.5,28372.551545386188,28372.551545386188,0.0,118.0,113490.20618154472,141862.7577269309,0.8,30919428.30886385,1361882.4741785368
283,2073.5833333333335,28383.345201964712,28383.345201964712,0.0,118.0,113533.38080785885,141916.72600982356,0.8,31061345.034873676,1362400.5696943062
284,2073.6666666666665,28394.039553124207,28394.039553124207,0.0,118.0,113576.15821249681,141970.197765621,0.8,31203315.232639294,1362913.8985499619
285,2073.75,28404.63543568367,28404.63543568367,0.0,118.0,113618.54174273468,142023.17717841835,0.8,31345338.409817714,1363422.5009128163
286,2073.8333333333335,28415.13368087904,28415.13368087904,0.0,118.0,113660.53472351616,142075.6684043952,0.8,31487414.078222107,1363926.416682194
287,2073.9166666666665,28425.53511437157,28425.53511437157,0.0,118.0,113702.14045748627,142127.67557185784,0.8,31629541.753793966,1364425.6854898352
288,2074.0,28435.84055625685,28435.84055625685,0.0,118.0,113743.3622250274,142179.20278128426,0.8,31771720.95657525,1364920.3467003289
289,2074.0833333333335,28446.050821073983,28446.050821073983,0.0,118.0,113784.20328429593,142230.2541053699,0.8,31913951.21068062,1365410.4394115512
290,2074.1666666666665,28456.16671781585,28456.16671781585,0.0,118.0,113824.66687126338,142280.83358907924,0.7999999999999999,32056232.044269696,1365896.0024551607
291,2074.25,28466.189049940112,28466.189049940112,0.0,118.0,113864.75619976044,142330.94524970054,0.8,32198562.9895194,1366377.0743971253
292,2074.3333333333335,28476.11861538018,28476.11861538018,0.0,118.0,113904.4744615207,142380.59307690087,0.8,32340943.5825963,1366853.6935382485
293,2074.4166666666665,28485.956206557345,28485.956206557345,0.0,118.0,124485.80128525384,152971.75749181118,0.8137829055923461,32483373.363629084,1493829.615423046
294,2074.5,28495.70261039349,28495.70261039349,0.0,118.0,103440.83398254949,131936.53659294298,0.7840196252967454,32625851.876681052,1241290.007790594
295,2074.5833333333335,28746.929443987592,28746.929443987592,0.0,119.0,114987.71777595035,143734.64721993794,0.8,32769586.52390099,1379852.6133114044
296,2074.6666666666665,28756.576882889593,28756.576882889593,0.0,119.0,115026.30753155836,143782.88441444794,0.8,32913369.40831544,1380315.6903787004
297,2074.75,28766.134709305796,28766.134709305796,0.0,119.0,126532.92071238761,155299.0554216934,0.8147694161358853,33057200.08186197,1518395.0485486514
298,2074.8333333333335,28775.603694779293,28775.603694779293,0.0,119.0,103634.03290395273,132409.63659873203,0.7826774211156255,33201078.10033586,1243608.3948474328
299,2074.9166666666665,28784.984605378297,28784.984605378297,0.0,119.0,115139.93842151319,143924.92302689148,0.8,33345003.023362752,1381679.2610581582
300,2075.0,28794.278201712044,28794.278201712044,0.0,119.0,115177.11280684816,143971.3910085602,0.8,33488974.41437131,1382125.353682178
301,2075.0833333333335,28803.485238946767,28803.485238946767,0.0,119.0,115213.94095578705,144017.42619473382,0.7999999999999999,33632991.84056605,1382567.2914694448
302,2075.1666666666665,28812.606466822548,28812.606466822548,0.0,119.0,115250.42586729019,144063.03233411274,0.8,33777054.87290016,1383005.1104074824
303,2075.25,28821.642629670656,28821.642629670656,0.0,119.0,115286.57051868261,144108.21314835327,0.7999999999999999,33921163.08604851,1383438.8462241914
304,2075.3333333333335,28830.594466430837,28830.594466430837,0.0,119.0,115322.37786572333,144152.97233215417,0.8,34065316.05838067,1383868.53438868
305,2075.4166666666665,28839.4627106695,28839.4627106695,0.0,119.0,115357.85084267799,144197.31355334749,0.8,34209513.37193402,1384294.2101121359
306,2075.5,28848.248090598274,28848.248090598274,0.0,119.0,115392.99236239308,144241.24045299136,0.7999999999999999,34353754.61238701,1384715.908348717
307,2075.5833333333335,28856.951329092575,28856.951329092575,0.0,119.0,115427.80531637029,144284.75664546285,0.8,34498039.36903247,1385133.6637964435
308,2075.6666666666665,28865.573143710935,28865.573143710935,0.0,119.0,115462.29257484374,144327.86571855468,0.8,34642367.23475102,1385547.510898125
309,2075.75,28874.11424671477,28874.11424671477,0.0,119.0,115496.45698685906,144370.57123357384,0.7999999999999999,34786737.805984594,1385957.4838423089
310,2075.8333333333335,28882.57534508798,28882.57534508798,0.0,119.0,115558.09854303113,144440.6738881191,0.8000384893838154,34931150.68271004,1386697.1825163735
311,2075.9166666666665,28890.957140557457,28890.957140557457,0.0,119.0,127114.50527433411,156005.46241489158,0.8148080413766353,35075605.468412824,1525374.0632920093
312,2076.0,28899.260329613793,28899.260329613793,0.0,119.0,104018.5674436716,132917.8277732854,0.7825779971449238,35220101.77006089,1248222.8093240594
313,2076.0833333333335,28907.485603531997,28907.485603531997,0.0,119.0,115629.94241412797,144537.42801766,0.7999999999999999,35364639.19807855,1387559.3089695359
314,2076.1666666666665,28915.63364839287,28915.63364839287,0.0,119.0,115662.53459357147,144578.16824196433,0.8,35509217.36632052,1387950.4151228578
315,2076.25,28923.70514510474,28923.70514510474,0.0,119.0,115694.82058041895,144618.52572552368,0.8,35653835.89204604,1388337.8469650275
316,2076.3333333333335,28931.70076942504,28931.70076942504,0.0,119.0,115726.80307770015,144658.5038471252,0.8,35798494.395893164,1388721.636932402
317,2076.4166666666665,28939.62119198261,28939.62119198261,0.0,119.0,115758.48476793042,144698.10595991302,0.8,35943192.50185308,1389101.8172151651
318,2076.5,28947.467078300193,28947.467078300193,0.0,119.0,115789.86831320077,144737.33539150096,0.8,36087929.83724458,1389478.4197584093
319,2076.5833333333335,29198.56042569775,29198.56042569775,0.0,120.0,116794.24170279098,145992.80212848872,0.8,36233922.63937307,1401530.900433492
320,2076.6666666666665,29206.323911507254,29206.323911507254,0.0,120.0,128476.90065882404,157683.2245703313,0.8147784966277095,36379954.25893061,1541722.8079058887
321,2076.75,29214.014217403095,29214.014217403095,0.0,120.0,105204.45185681735,134418.46607422046,0.7826636840114489,36526024.33001762,1262453.4222818082
322,2076.8333333333335,29221.631994135303,29221.631994135303,0.0,120.0,116886.5279765412,146108.1599706765,0.8,36672132.4899883,1402638.3357184944
323,2076.9166666666665,29229.177887421603,29229.177887421603,0.0,120.0,116916.7115496864,146145.889437108,0.7999999999999999,36818278.37942541,1403000.5385962368
324,2077.0,29236.652537971564,29236.652537971564,0.0,120.0,116946.61015188624,146183.2626898578,0.8,36964461.642115265,1403359.321822635
325,2077.0833333333335,29244.056581510595,29244.056581510595,0.0,120.0,116976.22632604235,146220.28290755296,0.7999999999999999,37110681.92502282,1403714.7159125083
326,2077.1666666666665,29251.390648804518,29251.390648804518,0.0,120.0,117005.56259521807,146256.9532440226,0.8,37256938.87826683,1404066.7511426168
327,2077.25,29258.65536568431,29258.65536568431,0.0,120.0,117034.62146273722,146293.27682842154,0.7999999999999999,37403232.15509526,1404415.4575528468
328,2077.3333333333335,29265.851353070688,29265.851353070688,0.0,120.0,117063.40541228275,146329.25676535344,0.8,37549561.411860615,1404760.864947393
329,2077.4166666666665,29272.9792269992,29272.9792269992,0.0,120.0,117091.91690799678,146364.89613499597,0.8,37695926.30799561,1405103.0028959615
330,2077.5,29280.039598645482,29280.039598645482,0.0,120.0,117120.1583945819,146400.1979932274,0.7999999999999999,37842326.50598884,1405441.900734983
331,2077.5833333333335,29287.033074350336,29287.033074350336,0.0,120.0,117148.13229740133,146435.16537175167,0.7999999999999999,37988761.67136059,1405777.587568816
332,2077.6666666666665,29293.96025564528,29293.96025564528,0.0,120.0,117175.84102258111,146469.8012782264,0.7999999999999999,38135231.472638816,1406110.0922709734
333,2077.75,29300.82173927825,29300.82173927825,0.0,120.0,117203.28695711298,146504.10869639122,0.8,38281735.58133521,1406439.443485356
334,2077.8333333333335,29307.6181172391,29307.6181172391,0.0,120.0,128926.44747697464,158234.06559421375,0.8147831315135543,38428273.6719214,1547117.3697236958
335,2077.9166666666665,29314.34997678556,29314.34997678556,0.0,120.0,105561.42489912397,134875.77487590953,0.7826566705269661,38574845.42180533,1266737.0987894877
336,2078.0,29321.017900469255,29321.017900469255,0.0,120.0,117284.071601877,146605.08950234627,0.7999999999999999,38721450.51130768,1407408.859222524
337,2078.0833333333335,29327.622466161625,29327.622466161625,0.0,120.0,117310.48986464649,146638.1123308081,0.8,38868088.62363848,1407725.878375758
338,2078.1666666666665,29334.164247080145,29334.164247080145,0.0,120.0,117336.65698832055,146670.82123540068,0.8,39014759.444873884,1408039.8838598467
339,2078.25,29340.64381181473,29340.64381181473,0.0,120.0,117362.57524725891,146703.21905907363,0.8,39161462.66393296,1408350.902967107
340,2078.3333333333335,29347.06172435387,29347.06172435387,0.0,120.0,117388.24689741546,146735.30862176933,0.7999999999999999,39308197.97255473,1408658.9627689857
341,2078.4166666666665,29353.41854411115,29353.41854411115,0.0,120.0,117413.6741764446,146767.09272055575,0.8,39454965.06527528,1408964.0901173353
342,2078.5,29359.714825951916,29359.714825951916,0.0,120.0,117438.85930380764,146798.57412975957,0.7999999999999999,39601763.63940504,1409266.3116456917
343,2078.5833333333335,29365.95112021959,29365.95112021959,0.0,120.0,129185.34369013328,158551.29481035288,0.8147858006751384,39748593.39500614,1550224.1242815994
344,2078.6666666666665,29372.127972762468,29372.127972762468,0.0,120.0,105766.97268179496,135139.10065455743,0.7826526310261342,39895454.03486995,1269203.6721815395
345,2078.75,29378.245924960494,29378.245924960494,0.0,120.0,117512.98369984196,146891.22962480245,0.8,40042345.264494754,1410155.8043981036
346,2078.8333333333335,29384.30551375186,29384.30551375186,0.0,120.0,129266.80689848925,158651.1124122411,0.8147866405285624,40189266.79206351,1551201.682781871
347,2078.9166666666665,29635.226498923665,29635.226498923665,0.0,121.0,106811.32115221283,136446.5476511365,0.7828070624791889,40337442.92455813,1281735.853826554
348,2079.0,29641.22049120993,29641.22049120993,0.0,121.0,118564.88196483972,148206.10245604964,0.8,40485649.02701418,1422778.5835780767
349,2079.0833333333335,29647.157231364126,29647.157231364126,0.0,121.0,118588.6289254565,148235.78615682063,0.8,40633884.813171,1423063.5471054781
350,2079.1666666666665,29653.037243154766,29653.037243154766,0.0,121.0,130449.94182291493,160102.9790660697,0.8147877234007129,40782149.99938677,1565399.3018749792
351,2079.25,29658.861046007223,29658.861046007223,0.0,121.0,106797.65133373301,136456.51237974025,0.7826497209347504,40930444.30461681,1281571.8160047962
352,2079.3333333333335,29664.629155030754,29664.629155030754,0.0,121.0,118658.51662012302,148323.14577515377,0.8,41078767.45039196,1423902.1994414763
353,2079.4166666666665,29670.342081045746,29670.342081045746,0.0,121.0,118681.36832418296,148351.71040522872,0.7999999999999999,41227119.16079719,1424176.4198901956
354,2079.5,29676.000330611063,29676.000330611063,0.0,121.0,118704.00132244425,148380.0016530553,0.8,41375499.16245025,1424448.015869331
355,2079.5833333333335,29681.60440605101,29681.60440605101,0.0,121.0,130576.73648612198,160258.340892173,0.8147890197738802,41523907.1844805,1566920.837833464
356,2079.6666666666665,29687.154805482667,29687.154805482667,0.0,121.0,106898.30036001271,136585.45516549537,0.7826477587272241,41672342.95850792,1282779.6043201527
357,2079.75,29692.652022843173,29692.652022843173,0.0,121.0,118770.60809137268,148463.26011421584,0.8,41820806.21862213,1425247.2970964722
358,2079.8333333333335,29698.096547916735,29698.096547916735,0.0,121.0,118792.38619166694,148490.48273958368,0.8,41969296.701361716,1425508.6343000033
359,2079.9166666666665,29703.48886636188,29703.48886636188,0.0,121.0,118813.9554654475,148517.44433180938,0.8,42117814.145693526,1425767.46558537
360,2080.0,29708.829459738765,29708.829459738765,0.0,121.0,118835.31783895504,148544.1472986938,0.8,42266358.29299222,1426023.8140674606
361,2080.0833333333335,29714.118805536076,29714.118805536076,0.0,121.0,118856.47522214429,148570.59402768037,0.7999999999999999,42414928.8870199,1426277.7026657315
362,2080.1666666666665,29719.357377198256,29719.357377198256,0.0,121.0,130744.3054825513,160463.66285974954,0.8147907330074228,42563525.673905894,1568931.6657906156
363,2080.25,29724.545644152702,29724.545644152702,0.0,121.0,107031.3066028525,136755.8522470052,0.7826451654115326,42712148.40212666,1284375.6792342302
364,2080.3333333333335,29729.68407183661,29729.68407183661,0.0,121.0,118918.73628734643,148648.42035918304,0.7999999999999999,42860796.82248584,1427024.8354481573
365,2080.4166666666665,29734.77312172412,29734.77312172412,0.0,121.0,118939.09248689646,148673.86560862057,0.8,43009470.68809446,1427269.1098427577
366,2080.5,29739.81325135332,29739.81325135332,0.0,121.0,118959.25300541325,148699.06625676656,0.8,43158169.75435122,1427511.0360649591
367,2080.5833333333335,29744.804914353077,29744.804914353077,0.0,121.0,118979.2196574123,148724.02457176536,0.8,43306893.77892299,1427750.6358889476
368,2080.6666666666665,29749.748560469943,29749.748560469943,0.0,121.0,130879.20147570223,160628.95003617217,0.8147921121704987,43455642.52172534,1570550.4177084267
369,2080.75,29754.644635595145,29754.644635595145,0.0,121.0,107138.3713085581,136893.01594415325,0.7826430776590252,43604415.74490332,1285660.4557026972
370,2080.8333333333335,29759.49358179114,29759.49358179114,0.0,121.0,119037.97432716454,148797.46790895567,0.8,43753213.212812275,1428455.6919259746
371,2080.9166666666665,29764.29583731845,29764.29583731845,0.0,121.0,119057.18334927378,148821.47918659222,0.8,43902034.69199887,1428686.2001912855
372,2081.0,29769.051836662406,29769.051836662406,0.0,121.0,119076.20734664961,148845.259183312,0.8,44050879.95118218,1428914.4881597953
373,2081.0833333333335,29773.762010559607,29773.762010559607,0.0,121.0,119095.04804223841,148868.810052798,0.8,44199748.76123498,1429140.576506861
374,2081.1666666666665,29778.426786024498,29778.426786024498,0.0,121.0,119113.70714409798,148892.13393012248,0.7999999999999999,44348640.8951651,1429364.4857291759
375,2081.25,29783.046586375956,29783.046586375956,0.0,121.0,119132.18634550381,148915.23293187976,0.8,44497556.12809698,1429586.2361460458
376,2081.3333333333335,29787.621831263506,29787.621831263506,0.0,121.0,119150.48732505401,148938.1091563175,0.8,44646494.2372533,1429805.8479006481
377,2081.4166666666665,29792.15293669375,29792.15293669375,0.0,121.0,119168.61174677499,148960.76468346873,0.8,44795455.00193676,1430023.3409612998
378,2081.5,29796.640315056648,29796.640315056648,0.0,121.0,119186.56126022656,148983.2015752832,0.8,44944438.20351205,1430238.7351227188
