t,year,rocket_arrivals_tons,elevator_arrivals_tons,isru_production_tons,cumulative_city_tons,D_E_aggressive,D_M,D_total_aggressive,D_E_conservative,D_M_conservative,D_total_conservative
161,2063.4166666666665,23825.104474353557,14916.666666666666,355795.6832038048,26925012.0388977,2372562282.695811,2232470796.969307,4605033079.665117,524439126.20451325,1784174105.3419933,2308613231.5465064
162,2063.5,23853.013151996965,14916.666666666666,19384.83990933181,27118860.437991016,2391421284.555275,2234409280.9602404,4625830565.515515,524439126.20451325,1828298116.375433,2352737242.579946
163,2063.583333333333,24101.826292547063,14916.666666666666,19509.246479606863,27313952.90278709,2410473116.5986657,2236360205.608201,4646833322.206867,524439126.20451325,1872499275.1049078,2396938401.309421
164,2063.6666666666665,24129.564091393717,14916.666666666666,78174.61248003134,27509184.05657739,2429546445.4361625,2244177666.856204,4673724112.292366,524439126.20451325,1916777625.9103272,2441216752.1148405
165,2063.75,24157.08886111909,14916.666666666666,0.0,27704552.834216315,2448641105.9701962,2244177666.856204,4692818772.826401,524439126.20451325,1961133212.8812895,2485572339.0858026
166,2063.833333333333,24184.40168603465,14916.666666666666,583510.8811550583,27900058.175979823,2467756933.9435396,2302528754.9717097,4770285688.915249,528896208.2084359,2005566079.8163748,2534462288.024811
167,2063.9166666666665,24211.503654848584,14916.666666666666,0.0,28095699.0275874,2486893765.9427137,2302528754.9717097,4789422520.914423,528896208.2084359,2050076270.2224436,2578972478.4308796
168,2064.0,24238.39586044749,14916.666666666666,216853.84312753452,28291474.34022297,2506051439.401227,2324214139.2844634,4830265578.68569,528896208.2084359,2094663827.313936,2623560035.522372
169,2064.083333333333,24265.07939967943,14916.666666666666,0.0,28487383.0705547,2525229792.6026454,2324214139.2844634,4849443931.887109,528896208.2084359,2139328794.0121777,2668225002.2206135
170,2064.1666666666665,24291.555373141528,14916.666666666666,0.0,28683424.18075374,2544428664.683497,2324214139.2844634,4868642803.96796,528896208.2084359,2184071212.94469,2712967421.1531262
171,2064.25,24317.82488497032,14916.666666666666,0.0,28879596.63851193,2563647895.6360154,2324214139.2844634,4887862034.920479,528896208.2084359,2228891126.4445033,2757787334.6529393
172,2064.333333333333,24567.22747421768,14916.666666666666,666139.806332605,29077016.109216347,2583060413.595201,2390828119.917724,4973888533.512925,535312438.1940309,2273788576.5494723,2809101014.743503
173,2064.4166666666665,24593.32463523031,14916.666666666666,0.0,29274566.065725837,2602493156.8541713,2390828119.917724,4993321276.771895,535312438.1940309,2318763605.0016017,2854076043.1956325
174,2064.5,24619.216802618463,14916.666666666666,0.0,29472245.48307226,2621945966.542867,2390828119.917724,5012774086.460591,535312438.1940309,2363816253.2463694,2899128691.4404
175,2064.583333333333,24644.905102874392,14916.666666666666,0.0,29670053.34191996,2641418684.6642613,2390828119.917724,5032246804.581985,535312438.1940309,2408946562.432058,2944259000.6260886
176,2064.6666666666665,24670.390665046973,14916.666666666666,720610.4502189035,29867988.62857853,2660911154.096339,2462889164.9396143,5123800319.0359535,543015373.1385386,2454154573.4090886,2997169946.5476274
177,2064.75,24695.674620548147,14916.666666666666,0.0,30066050.335014604,2680423218.5939307,2462889164.9396143,5143312383.533545,543015373.1385386,2499440326.729362,3042455699.867901
178,2064.833333333333,24720.758102961063,14916.666666666666,0.0,30264237.458862744,2699954722.7903924,2462889164.9396143,5162843887.730007,543015373.1385386,2544803862.645598,3087819235.784137
179,2064.9166666666665,24745.642247852404,14916.666666666666,119621.58312919304,30462549.00343534,2719505512.199145,2474851323.2525334,5194356835.451678,543015373.1385386,2590245221.1106863,3133260594.2492247
180,2065.0,24770.32819258764,14916.666666666666,0.0,30660983.97773161,2739075433.215067,2474851323.2525334,5213926756.4676,543015373.1385386,2635764441.7770367,3178779814.915575
181,2065.083333333333,25020.22450411306,14916.666666666666,0.0,30860668.43358551,2758839023.8724213,2474851323.2525334,5233690347.124954,543015373.1385386,2681361563.9959354,3224376937.134474
182,2065.1666666666665,25044.73831203345,14916.666666666666,801128.5984155196,31060475.45847901,2778621612.7309136,2554964183.094085,5333585795.824999,552623857.5181512,2727036626.816907,3279660484.335058
183,2065.25,25069.055570157936,14916.666666666666,814451.2801874653,31260404.06966313,2798423047.4644527,2636409311.1128316,5434832358.577284,562546522.0362158,2772789668.9870777,3335336191.0232935
184,2065.333333333333,25093.17743164165,14916.666666666666,0.0,31460453.290154677,2818243176.6406417,2636409311.1128316,5454652487.753473,562546522.0362158,2818620728.950545,3381167250.9867606
185,2065.4166666666665,25117.10505056493,14916.666666666666,80138.3637413938,31660622.14874083,2838081849.721496,2644423147.486971,5482504997.2084675,562546522.0362158,2864529844.847753,3427076366.883969
186,2065.5,25140.839581764565,14916.666666666666,0.0,31860909.67998299,2857938917.06403,2644423147.486971,5502362064.551001,562546522.0362158,2910517054.51487,3473063576.551086
187,2065.583333333333,25164.38218066684,14916.666666666666,0.0,32061314.924219657,2877814229.9207134,2644423147.486971,5522237377.407684,562546522.0362158,2956582395.483171,3519128917.519387
188,2065.6666666666665,25187.73400312459,14916.666666666666,0.0,32261836.92756861,2897707640.4398017,2644423147.486971,5542130787.926773,562546522.0362158,3002725904.978426,3565272427.014642
189,2065.75,25210.8962052572,14916.666666666666,100660.6842408426,32462474.74192823,2917619001.6655426,2654489215.911055,5572108217.576597,562546522.0362158,3048947619.920291,3611494141.9565067
190,2065.833333333333,25233.8699432922,14916.666666666666,0.0,32663227.424978025,2937548167.538261,2654489215.911055,5592037383.449316,562546522.0362158,3095247576.9217052,3657794098.957921
191,2065.9166666666665,25256.656373410988,14916.666666666666,0.0,32864094.04017841,2957494992.894321,2654489215.911055,5611984208.805376,562546522.0362158,3141625812.288293,3704172334.3245087
192,2066.0,25506.997702512544,14916.666666666666,0.0,33066212.36202431,2977635832.780435,2654489215.911055,5632125048.69149,562546522.0362158,3188082362.0177674,3750628884.053983
193,2066.083333333333,25529.614923878937,14916.666666666666,495017.3031953246,33268443.76997704,2997794201.013108,2703990946.2305875,5701785147.243695,564299386.7104686,3234617261.7993426,3798916648.5098114
194,2066.1666666666665,25552.04664786508,14916.666666666666,60736.349474891336,33470787.3365497,3017969953.83187,2710064581.1780767,5728034535.009947,564299386.7104686,3281230547.0131483,3845529933.723617
195,2066.25,25574.29403937799,14916.666666666666,0.0,33673242.14007992,3038162948.3790545,2710064581.1780767,5748227529.557131,564299386.7104686,3327922252.7296486,3892221639.4401174
196,2066.333333333333,25596.358262539597,14916.666666666666,0.0,33875807.26472595,3058373042.699189,2710064581.1780767,5768437623.877266,564299386.7104686,3374692413.7090673,3938991800.419536
197,2066.4166666666665,25618.24048054773,14916.666666666666,243317.05424619807,34078481.80046202,3078600095.7382803,2734396286.6026964,5812996382.340977,564299386.7104686,3421541064.400817,3985840451.1112857
198,2066.5,25639.94185553997,14916.666666666666,450630.3826006856,34281264.843073055,3098843967.3429904,2779459324.862765,5878303292.205755,564847267.8530121,3468468238.942932,4033315506.795944
199,2066.583333333333,25661.463548459094,14916.666666666666,0.0,34484155.49414869,3119104518.2597127,2779459324.862765,5898563843.122478,564847267.8530121,3515473971.161508,4080321239.01452
200,2066.6666666666665,25682.80671892228,14916.666666666666,480636.5062140522,34687152.86107663,3139381610.133544,2827522975.48417,5966904585.617714,566107086.4908439,3562558294.5701447,4128665381.0609884
201,2066.75,25703.972525092948,14916.666666666666,495559.1204347268,34890256.05703543,3159675105.507158,2877078887.5276427,6036753993.034801,567720843.5316937,3609721242.369394,4177442085.9010878
202,2066.833333333333,25724.9621235543,14916.666666666666,20320.814395110483,35093464.200986534,3179984867.819579,2879110968.9671535,6059095836.786733,567720843.5316937,3656962847.4462123,4224683690.977906
203,2066.9166666666665,25975.6496751613,14916.666666666666,246022.2349803922,35297925.78269567,3200488912.9844956,2903713192.465193,6104202105.449688,567720843.5316937,3704283142.3734202,4272003985.905114
204,2067.0,25996.474612501777,14916.666666666666,0.0,35502491.48909152,3221009097.475851,2903713192.465193,6124722289.941044,567720843.5316937,3751682159.409163,4319403002.940857
205,2067.083333333333,26017.125258785643,14916.666666666666,0.0,35707160.44871878,3241545286.2180767,2903713192.465193,6145258478.6832695,567720843.5316937,3799159930.4963784,4366880774.028072
206,2067.1666666666665,26037.60277332977,14916.666666666666,0.0,35911931.79591876,3262097345.034074,2903713192.465193,6165810537.499267,567720843.5316937,3846716487.2622705,4414437330.793964
207,2067.25,26057.908313261883,14916.666666666666,0.0,36116804.6708184,3282665140.6435184,2903713192.465193,6186378333.108711,567720843.5316937,3894351861.0177846,4462072704.549479
208,2067.333333333333,26078.04303340839,14916.666666666666,471747.1175725412,36321778.21931878,3303248540.6610765,2950887904.222447,6254136444.883524,568610833.7786826,3942066082.7570906,4510676916.535773
209,2067.4166666666665,26098.008086185888,14916.666666666666,486870.9523963443,36526851.59308305,3323847413.5945373,2999574999.4620814,6323422413.056619,569859699.3574176,3989859183.1570706,4559718882.514488
210,2067.5,26117.804621495,14916.666666666666,501940.0197980936,36732023.94952385,3344461628.8428626,3049769001.4418907,6394230630.284754,571466059.2796392,4037731192.57681,4609197251.856449
211,2067.583333333333,26137.433786615737,14916.666666666666,0.0,36937294.45179026,3365091056.6941566,3049769001.4418907,6414860058.136047,571466059.2796392,4085682141.0570936,4657148200.336733
212,2067.6666666666665,26156.89672610628,14916.666666666666,531914.4859921337,37142662.268754125,3385735568.3235555,3102960450.0411043,6488696018.36466,573783281.1985577,4133712058.31991,4707495339.518468
213,2067.75,26176.194581704112,14916.666666666666,0.0,37348126.57499598,3406395035.791043,3102960450.0411043,6509355485.832148,573783281.1985577,4181820973.7679567,4755604254.966515
214,2067.833333333333,26195.32849222864,14916.666666666666,0.0,37553686.55079046,3427069332.0391865,3102960450.0411043,6530029782.080291,573783281.1985577,4230008916.4841523,4803792197.68271
215,2067.9166666666665,26446.28454564174,14916.666666666666,20681.475606154203,37760501.306852,3447938119.2287254,3105028597.60172,6552966716.830445,573783281.1985577,4278275915.231154,4852059196.429711
216,2068.0,26465.260425422843,14916.666666666666,124285.28578512056,37967410.94231245,3468821612.725095,3117457126.180232,6586278738.905327,573783281.1985577,4326621998.45088,4900405279.649438
217,2068.083333333333,26484.07433737912,14916.666666666666,0.0,38174414.64733268,3489719687.00323,3117457126.180232,6607176813.183462,573783281.1985577,4375047194.264034,4948830475.462592
218,2068.1666666666665,26502.727417704045,14916.666666666666,0.0,38381511.61775453,3510632217.4186172,3117457126.180232,6628089343.598849,573783281.1985577,4423551530.469643,4997334811.6682005
219,2068.25,26521.220799194576,14916.666666666666,0.0,38588701.05508383,3531559080.20466,3117457126.180232,6649016206.3848915,573783281.1985577,4472135034.544586,5045918315.743144
220,2068.333333333333,26539.55561116666,14916.666666666666,0.0,38795982.166473,3552500152.4699807,3117457126.180232,6669957278.650213,573783281.1985577,4520797733.6431465,5094581014.841704
221,2068.4166666666665,26557.732979373897,14916.666666666666,609378.9890120624,39003354.164703205,3573455312.195662,3178395025.081438,6751850337.2771,577869135.6766587,4569539654.596553,5147408790.2732115
222,2068.5,26575.75402592842,14916.666666666666,20746.210346297543,39210816.26816618,3594424438.2324233,3180469646.116068,6774894084.348492,577869135.6766587,4618360823.912534,5196229959.589192
223,2068.583333333333,26593.619869222952,14916.666666666666,83073.40293321433,39418367.70084563,3615407410.2977376,3188776986.4093895,6804184396.707127,577869135.6766587,4667261267.774875,5245130403.451533
224,2068.6666666666665,26611.33162385596,14916.666666666666,0.0,39626007.69229824,3636404108.9728928,3188776986.4093895,6825181095.382282,577869135.6766587,4716241012.042983,5294110147.719642
225,2068.75,26628.89040055882,14916.666666666666,0.0,39833735.47763437,3657414415.6999927,3188776986.4093895,6846191402.109383,577869135.6766587,4765300082.251455,5343169217.928114
226,2068.833333333333,26646.297306124263,14916.666666666666,682587.6253885584,40041550.29749833,3678438212.778906,3257035748.9482455,6935473961.727152,583688295.0711439,4814438503.60965,5398126798.680794
227,2068.9166666666665,26663.553443337656,14916.666666666666,83562.74681569252,40249451.39804835,3699475383.364159,3265392023.6298146,6964867406.993974,583688295.0711439,4863656301.0012665,5447344596.072411
228,2069.0,26914.700787321824,14916.666666666666,194409.8237587133,40458608.23531829,3720707193.1410003,3284833006.005686,7005540199.146687,583688295.0711439,4912953498.9839325,5496641794.055077
229,2069.083333333333,26931.807433268557,14916.666666666666,0.0,40667850.605817966,3741952260.56845,3284833006.005686,7026785266.574136,583688295.0711439,4962330121.788786,5546018416.85993
230,2069.1666666666665,26948.76530079033,14916.666666666666,0.0,40877177.76565525,3763210470.3432293,3284833006.005686,7048043476.348915,583688295.0711439,5011786193.320078,5595474488.391222
231,2069.25,26965.57548552074,14916.666666666666,146760.28782368658,41086588.976416185,3784481708.0111747,3299509034.7880545,7083990742.799229,583688295.0711439,5061321737.154765,5645010032.225909
232,2069.333333333333,26982.239078732586,14916.666666666666,769162.6829655716,41296083.50514318,3805765859.963859,3376425303.0846114,7182191163.0484705,591561074.9420795,5110936776.54212,5702497851.4842
233,2069.4166666666665,26998.75716728036,14916.666666666666,783422.5983840262,41505660.62431292,3827062813.4351683,3454767562.923014,7281830376.358183,599770886.0322242,5160631334.403338,5760402220.435562
234,2069.5,27015.130833544583,14916.666666666666,0.0,41715319.61181397,3848372456.497832,3454767562.923014,7303140019.420846,599770886.0322242,5210405433.331158,5810176319.363382
235,2069.583333333333,27031.361155377184,14916.666666666666,0.0,41925059.75092419,3869694678.059916,3454767562.923014,7324462240.98293,599770886.0322242,5260259095.589475,5860029981.621698
236,2069.6666666666665,27047.44920604941,14916.666666666666,825887.4183610606,42134880.33028777,3891029367.861271,3537356304.75912,7428385672.620391,608983862.5071936,5310192343.112975,5919176205.620169
237,2069.75,27063.396054201658,14916.666666666666,0.0,42344780.64389211,3912376416.469944,3537356304.75912,7449732721.229064,608983862.5071936,5360205197.506763,5969189060.013957
