t,year,rocket_arrivals_tons,elevator_arrivals_tons,isru_production_tons,cumulative_city_tons,D_E_aggressive,D_M,D_total_aggressive,D_E_conservative,D_M_conservative,D_total_conservative
1265,2155.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1266,2155.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1267,2155.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1268,2155.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1269,2155.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1270,2155.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1271,2155.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1272,2156.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1273,2156.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1274,2156.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1275,2156.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1276,2156.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1277,2156.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1278,2156.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1279,2156.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1280,2156.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1281,2156.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1282,2156.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1283,2156.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1284,2157.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1285,2157.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1286,2157.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1287,2157.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1288,2157.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1289,2157.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1290,2157.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1291,2157.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1292,2157.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1293,2157.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1294,2157.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1295,2157.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1296,2158.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1297,2158.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1298,2158.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1299,2158.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1300,2158.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1301,2158.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1302,2158.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1303,2158.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1304,2158.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1305,2158.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1306,2158.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1307,2158.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1308,2159.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1309,2159.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1310,2159.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1311,2159.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1312,2159.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1313,2159.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1314,2159.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1315,2159.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1316,2159.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1317,2159.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1318,2159.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1319,2159.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1320,2160.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1321,2160.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1322,2160.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1323,2160.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1324,2160.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1325,2160.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1326,2160.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1327,2160.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1328,2160.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1329,2160.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1330,2160.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1331,2160.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1332,2161.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1333,2161.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1334,2161.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1335,2161.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1336,2161.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1337,2161.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1338,2161.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1339,2161.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1340,2161.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1341,2161.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1342,2161.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1343,2161.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1344,2162.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1345,2162.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1346,2162.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1347,2162.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1348,2162.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1349,2162.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1350,2162.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1351,2162.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1352,2162.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1353,2162.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1354,2162.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1355,2162.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1356,2163.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1357,2163.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1358,2163.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1359,2163.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1360,2163.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1361,2163.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1362,2163.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1363,2163.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1364,2163.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1365,2163.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1366,2163.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1367,2163.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1368,2164.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1369,2164.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1370,2164.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1371,2164.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1372,2164.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
1373,2164.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
